Referenzstring|Style|Literaturtyp|BibTeX
"McCaw, Amélie. On Scalable and Flexible Transaction and Query Processing in Main-Memory Database Systems. Aurora: Technical University of Munich, November 2016, PhD thesis. Available at http://webeden.co.uk/semper/sapien/a.jpg.
"|mla|phdthesis|"@phdthesis{McCaw.2016,
 author = {McCaw, Am{\'e}lie},
 year = {2016},
 title = {On Scalable and Flexible Transaction and Query Processing in Main-Memory Database Systems},
 school = {Technical University of Munich},
 month = {November},
 note = {Available at \url{http://webeden.co.uk/semper/sapien/a.jpg}},
 address = {Aurora},
 type = {PhD thesis}
}


"
"Larimer, Cunégonde. Partner-based scheduling and routing for grid workflows. University of Leicester, 2012, PhD thesis. Available at https://newsvine.com/mollis/molestie/lorem/quisque/ut.js.
"|mla|phdthesis|"@phdthesis{Larimer.2012,
 author = {Larimer, Cun{\'e}gonde},
 year = {2012},
 title = {Partner-based scheduling and routing for grid workflows},
 school = {University of Leicester},
 note = {Available at \url{https://newsvine.com/mollis/molestie/lorem/quisque/ut.js}},
 type = {PhD thesis}
}


"
"Rainbow, Angèle. User-oriented markerless augmented reality framework based on 3D reconstruction and loop closure detection. Siedliska: University of Birmingham, October 2017, PhD thesis. Available at http://sciencedirect.com/in/hac.xml.
"|mla|phdthesis|"@phdthesis{Rainbow.2017,
 author = {Rainbow, Ang{\`e}le},
 year = {2017},
 title = {User-oriented markerless augmented reality framework based on 3D reconstruction and loop closure detection},
 school = {University of Birmingham},
 month = {October},
 note = {Available at \url{http://sciencedirect.com/in/hac.xml}},
 address = {Siedliska},
 type = {PhD thesis}
}


"
"Rann, Mélys. Trust-based algorithms for fusing crowdsourced estimates of continuous quantities. University of Southampton, February 2014, PhD thesis.
"|mla|phdthesis|"@phdthesis{Rann.2014,
 author = {Rann, M{\'e}lys},
 year = {2014},
 title = {Trust-based algorithms for fusing crowdsourced estimates of continuous quantities},
 school = {University of Southampton},
 month = {February},
 type = {PhD thesis}
}


"
"Tinan, Naéva. Algorithm Engineering for Realistic Journey Planning in Transportation Networks. Karlsruhe Institute of Technology, December 2013, PhD thesis. Available at https://nytimes.com/nulla.html.
"|mla|phdthesis|"@phdthesis{Tinan.2013,
 author = {Tinan, Na{\'e}va},
 year = {2013},
 title = {Algorithm Engineering for Realistic Journey Planning in Transportation Networks},
 school = {Karlsruhe Institute of Technology},
 month = {December},
 note = {Available at \url{https://nytimes.com/nulla.html}},
 type = {PhD thesis}
}


"
"Titcombe, Méghane. Recovering the Semantics of Tabular Web Data. Ringinagung: Dresden University of Technology, 2015, PhD thesis. Available at https://xing.com/enim/sit/amet/nunc/viverra/dapibus/nulla.json.
"|mla|phdthesis|"@phdthesis{Titcombe.2015,
 author = {Titcombe, M{\'e}ghane},
 year = {2015},
 title = {Recovering the Semantics of Tabular Web Data},
 school = {Dresden University of Technology},
 note = {Available at \url{https://xing.com/enim/sit/amet/nunc/viverra/dapibus/nulla.json}},
 address = {Ringinagung},
 type = {PhD thesis}
}


"
"Tocknell, Nélie. Korpusbasierte Verfahren zur Generierung lexikalischer Ressourcen für das Opinion Mining Statistische Ansätze und deren Einsatzmöglichkeiten. Ikongo: University of Bamberg, 2018, PhD thesis.
"|mla|phdthesis|"@phdthesis{Tocknell.2018,
 author = {Tocknell, N{\'e}lie},
 year = {2018},
 title = {Korpusbasierte Verfahren zur Generierung lexikalischer Ressourcen f{\""u}r das Opinion Mining Statistische Ans{\""a}tze und deren Einsatzm{\""o}glichkeiten},
 school = {University of Bamberg},
 address = {Ikongo},
 type = {PhD thesis}
}


"
"Toderi, Gérald. Explicit web search result diversification. Kovdor: University of Glasgow, 2013, PhD thesis.
"|mla|phdthesis|"@phdthesis{Toderi.2013,
 author = {Toderi, G{\'e}rald},
 year = {2013},
 title = {Explicit web search result diversification},
 school = {University of Glasgow},
 address = {Kovdor},
 type = {PhD thesis}
}


"
"Toffaloni, Bécassine. Model selection in compositional spaces. MIT, September 2014, PhD thesis. Available at https://japanpost.jp/lacinia/nisi/venenatis/tristique.json.
"|mla|phdthesis|"@phdthesis{Toffaloni.2014,
 author = {Toffaloni, B{\'e}cassine},
 year = {2014},
 title = {Model selection in compositional spaces},
 school = {MIT},
 month = {September},
 note = {Available at \url{https://japanpost.jp/lacinia/nisi/venenatis/tristique.json}},
 type = {PhD thesis}
}


"
"Tointon, Lorène. PAGOdA: pay-as-you-go ontology query answering using a datalog reasoner. Aurillac: University of Oxford, October 2015, PhD thesis.
"|mla|phdthesis|"@phdthesis{Tointon.2015,
 author = {Tointon, Lor{\`e}ne},
 year = {2015},
 title = {PAGOdA: pay-as-you-go ontology query answering using a datalog reasoner},
 school = {University of Oxford},
 month = {October},
 address = {Aurillac},
 type = {PhD thesis}
}


"
"Tolmie, Joséphine. Management and Federation of Stream Processing Applications. ETH Zurich, September 2012, PhD thesis.
"|mla|phdthesis|"@phdthesis{Tolmie.2012,
 author = {Tolmie, Jos{\'e}phine},
 year = {2012},
 title = {Management and Federation of Stream Processing Applications},
 school = {ETH Zurich},
 month = {September},
 type = {PhD thesis}
}


"
"Tomet, Loïs. Systèmes de recommandation dans des contextes industriels. Bolou: Grenoble Alpes University, 2012, PhD thesis. Recommender systems in industrial contexts.
"|mla|phdthesis|"@phdthesis{Tomet.2012,
 author = {Tomet, Lo{\""i}s},
 year = {2012},
 title = {Syst{\`e}mes de recommandation dans des contextes industriels},
 school = {Grenoble Alpes University},
 note = {Recommender systems in industrial contexts},
 address = {Bolou},
 type = {PhD thesis}
}


"
"Tonge, Loïca. Duality theory for optimal mechanism design. University of Oxford, 2015, PhD thesis. Available at http://soup.io/tellus.aspx.
"|mla|phdthesis|"@phdthesis{Tonge.2015,
 author = {Tonge, Lo{\""i}ca},
 year = {2015},
 title = {Duality theory for optimal mechanism design},
 school = {University of Oxford},
 note = {Available at \url{http://soup.io/tellus.aspx}},
 type = {PhD thesis}
}


"
"Tooze, Pò. Commonsense knowledge acquisition and applications. Saarland University, April 2016, PhD thesis.
"|mla|phdthesis|"@phdthesis{Tooze.2016,
 author = {Tooze, P{\`o}},
 year = {2016},
 title = {Commonsense knowledge acquisition and applications},
 school = {Saarland University},
 month = {April},
 type = {PhD thesis}
}


"
"Torrance, Léana. Self-tuning for cloud database clusters. Yangqiaodian: Otto von Guericke University Magdeburg, July 2016, PhD thesis. Available at https://yolasite.com/odio/donec/vitae/nisi/nam/ultrices/libero.js.
"|mla|phdthesis|"@phdthesis{Torrance.2016,
 author = {Torrance, L{\'e}ana},
 year = {2016},
 title = {Self-tuning for cloud database clusters},
 school = {Otto von Guericke University Magdeburg},
 month = {July},
 note = {Available at \url{https://yolasite.com/odio/donec/vitae/nisi/nam/ultrices/libero.js}},
 address = {Yangqiaodian},
 type = {PhD thesis}
}


"
"Torri, Anaël. A ranking framework and evaluation for diversity-based retrieval. University of Glasgow, 2012, PhD thesis.
"|mla|phdthesis|"@phdthesis{Torri.2012,
 author = {Torri, Ana{\""e}l},
 year = {2012},
 title = {A ranking framework and evaluation for diversity-based retrieval},
 school = {University of Glasgow},
 type = {PhD thesis}
}


"
"Tovey, Cinéma. Visual Learning of Socio-Video Semantics. Shuibian: University of Kaiserslautern, January 2015, PhD thesis. Available at http://princeton.edu/nonummy/maecenas/tincidunt/lacus/at/velit/vivamus.png.
"|mla|phdthesis|"@phdthesis{Tovey.2015,
 author = {Tovey, Cin{\'e}ma},
 year = {2015},
 title = {Visual Learning of Socio-Video Semantics},
 school = {University of Kaiserslautern},
 month = {January},
 note = {Available at \url{http://princeton.edu/nonummy/maecenas/tincidunt/lacus/at/velit/vivamus.png}},
 address = {Shuibian},
 type = {PhD thesis}
}


"
"Towey, Gaëlle. Predicting Home Wi-Fi QoE from Passive Measurements on Commodity Access Points. Pierre and Marie Curie University, 2017, PhD thesis. Prédiction de la QoE de la Wi-Fi domestique avec mesures passives sur les points d'accès de base.
"|mla|phdthesis|"@phdthesis{Towey.2017,
 author = {Towey, Ga{\""e}lle},
 year = {2017},
 title = {Predicting Home Wi-Fi QoE from Passive Measurements on Commodity Access Points},
 school = {Pierre and Marie Curie University},
 note = {Pr{\'e}diction de la QoE de la Wi-Fi domestique avec mesures passives sur les points d'acc{\`e}s de base},
 type = {PhD thesis}
}


"
"Treasaden, Adélaïde. Approches vers des modèles unifiés pour l'intégration de bases de connaissances. Ede: University of Paris Saclay, 2016, PhD thesis. Approaches Towards Unified Models for Integrating Web Knowledge Bases.
"|mla|phdthesis|"@phdthesis{Treasaden.2016,
 author = {Treasaden, Ad{\'e}la{\""i}de},
 year = {2016},
 title = {Approches vers des mod{\`e}les unifi{\'e}s pour l'int{\'e}gration de bases de connaissances},
 school = {University of Paris Saclay},
 note = {Approaches Towards Unified Models for Integrating Web Knowledge Bases},
 address = {Ede},
 type = {PhD thesis}
}


"
"Tregidgo, Marie-hélène. Beschleunigerarchitekturen zur energieeffizienten Datenbank-Anfrageverarbeitung in Mehrprozessorsystemen. Dresden University of Technology, 2019, PhD thesis. Available at https://google.es/suspendisse.jpg.
"|mla|phdthesis|"@phdthesis{Tregidgo.2019,
 author = {Tregidgo, Marie-h{\'e}l{\`e}ne},
 year = {2019},
 title = {Beschleunigerarchitekturen zur energieeffizienten Datenbank-Anfrageverarbeitung in Mehrprozessorsystemen},
 school = {Dresden University of Technology},
 note = {Available at \url{https://google.es/suspendisse.jpg}},
 type = {PhD thesis}
}


"
"Tregunnah, Céline. Bayesian nonparametric methods for reinforcement learning in partially observable domains. Botevgrad: MIT, 2012, PhD thesis. Available at http://mlb.com/eleifend/luctus/ultricies/eu/nibh/quisque.json.
"|mla|phdthesis|"@phdthesis{Tregunnah.2012,
 author = {Tregunnah, C{\'e}line},
 year = {2012},
 title = {Bayesian nonparametric methods for reinforcement learning in partially observable domains},
 school = {MIT},
 note = {Available at \url{http://mlb.com/eleifend/luctus/ultricies/eu/nibh/quisque.json}},
 address = {Botevgrad},
 type = {PhD thesis}
}


"
"Tregunnah, Chloé. Efficiency in Cluster Database Systems - Dynamic and Workload-Aware Scaling and Allocation. University of Passau, 2011, PhD thesis. Available at http://yahoo.co.jp/dolor/quis/odio/consequat.aspx.
"|mla|phdthesis|"@phdthesis{Tregunnah.2011,
 author = {Tregunnah, Chlo{\'e}},
 year = {2011},
 title = {Efficiency in Cluster Database Systems - Dynamic and Workload-Aware Scaling and Allocation},
 school = {University of Passau},
 note = {Available at \url{http://yahoo.co.jp/dolor/quis/odio/consequat.aspx}},
 type = {PhD thesis}
}


"
"Tremelling, Mélinda. Enterprise-specific in-memory data management: HYRISE c; an in-memory column store engine for OLXP. University of Potsdam, 2014, PhD thesis. Available at http://oaic.gov.au/porta.js.
"|mla|phdthesis|"@phdthesis{Tremelling.2014,
 author = {Tremelling, M{\'e}linda},
 year = {2014},
 title = {Enterprise-specific in-memory data management: HYRISE c; an in-memory column store engine for OLXP},
 school = {University of Potsdam},
 note = {Available at \url{http://oaic.gov.au/porta.js}},
 type = {PhD thesis}
}


"
"Trowler, Céline. Persistent homology in multivariate data visualization. University of Heidelberg, June 2017, PhD thesis.
"|mla|phdthesis|"@phdthesis{Trowler.2017,
 author = {Trowler, C{\'e}line},
 year = {2017},
 title = {Persistent homology in multivariate data visualization},
 school = {University of Heidelberg},
 month = {June},
 type = {PhD thesis}
}


"
"Tuite, Andréa. Intelligent agents for mobile location services. Cedynia: University of Southampton, 2014, PhD thesis.
"|mla|phdthesis|"@phdthesis{Tuite.2014,
 author = {Tuite, Andr{\'e}a},
 year = {2014},
 title = {Intelligent agents for mobile location services},
 school = {University of Southampton},
 address = {Cedynia},
 type = {PhD thesis}
}


"
"Tumasian, Anaïs. Aggregates caching for enterprise applications. Portland: University of Potsdam, December 2016, PhD thesis. Available at http://scientificamerican.com/interdum/venenatis/turpis/enim/blandit/mi.json.
"|mla|phdthesis|"@phdthesis{Tumasian.2016,
 author = {Tumasian, Ana{\""i}s},
 year = {2016},
 title = {Aggregates caching for enterprise applications},
 school = {University of Potsdam},
 month = {December},
 note = {Available at \url{http://scientificamerican.com/interdum/venenatis/turpis/enim/blandit/mi.json}},
 address = {Portland},
 type = {PhD thesis}
}


"
"Tunnow, Miléna. Conception d'un famework pour la relaxation des requêtes SPARQL. Hongqi: École nationale supérieure de mécanique et d'aérotechnique, 2016, PhD thesis. Design of a Framework for Cooperative Answering of SPARQL Query in RDF Database.
"|mla|phdthesis|"@phdthesis{Tunnow.2016,
 author = {Tunnow, Mil{\'e}na},
 year = {2016},
 title = {Conception d'un famework pour la relaxation des requ{\^e}tes SPARQL},
 school = {{\'E}cole nationale sup{\'e}rieure de m{\'e}canique et d'a{\'e}rotechnique},
 note = {Design of a Framework for Cooperative Answering of SPARQL Query in RDF Database},
 address = {Hongqi},
 type = {PhD thesis}
}


"
"Turri, Naëlle. Content-based inference of structural grammar for recurrent TV programs from a collection of episodes. University of Rennes 1, November 2015, PhD thesis. Inférence de la grammaire structurelle d'une émission TV récurrente à partir du conten.
"|mla|phdthesis|"@phdthesis{Turri.2015,
 author = {Turri, Na{\""e}lle},
 year = {2015},
 title = {Content-based inference of structural grammar for recurrent TV programs from a collection of episodes},
 school = {University of Rennes 1},
 month = {November},
 note = {Inf{\'e}rence de la grammaire structurelle d'une {\'e}mission TV r{\'e}currente {\`a} partir du conten},
 type = {PhD thesis}
}


"
"Tuttle, Athéna. A Bio-Inspired Autonomous Authentication Mechanism in Mobile Ad Hoc Networks. Nīshābūr: University of Göttingen, April 2012, PhD thesis. Available at http://trellian.com/enim/sit/amet/nunc/viverra/dapibus.js.
"|mla|phdthesis|"@phdthesis{Tuttle.2012,
 author = {Tuttle, Ath{\'e}na},
 year = {2012},
 title = {A Bio-Inspired Autonomous Authentication Mechanism in Mobile Ad Hoc Networks},
 school = {University of G{\""o}ttingen},
 month = {April},
 note = {Available at \url{http://trellian.com/enim/sit/amet/nunc/viverra/dapibus.js}},
 address = {Nīshābūr},
 type = {PhD thesis}
}


"
